388,316,480,356
372,316,384,328
372,104,480,304
360,360,480,516
344,488,356,500
344,420,356,432
344,384,356,396
344,348,352,356
344,316,372,348
336,524,480,640
332,500,344,512
332,104,372,240
328,336,336,348
296,0,480,56
260,104,316,304
256,608,312,640
256,308,308,364
252,500,312,608
252,364,308,500
188,40,204,56
140,612,212,640
104,208,112,220
104,132,124,152
100,268,112,280
100,96,120,124
92,28,108,40
24,636,48,640
