0,0,316,376
0,384,28,480
0,496,16,512
24,496,40,512
36,404,40,408
36,408,40,412
36,416,40,440
44,384,68,440
44,440,52,452
44,456,52,472
56,444,68,464
60,468,64,472
60,496,72,512
64,468,68,472
72,416,76,436
84,396,100,456
88,504,108,512
92,460,96,464
96,460,100,464
104,388,120,412
104,416,124,448
112,508,116,512
116,404,124,416
116,508,120,512
128,400,132,420
128,408,148,456
136,508,140,512
140,508,144,512
156,460,168,472
156,460,168,476
156,508,168,512
160,432,168,436
164,404,172,412
164,420,168,424
164,424,168,428
160,432,168,440
164,444,168,456
164,496,168,500
164,500,168,504
172,504,176,508
172,508,176,512
176,492,192,500
180,396,228,480
180,504,184,508
180,508,184,512
192,508,196,512
196,492,212,508
196,508,200,512
200,332,220,380
224,496,232,500
224,500,264,512
232,416,236,420
232,420,236,424
232,448,236,452
232,452,236,456
232,460,236,472
240,412,244,460
240,464,252,472
248,432,252,460
260,384,316,488
264,492,312,512
320,392,512,492
320,492,324,496
320,496,324,500
320,504,332,512
324,364,328,368
324,368,328,372
328,492,332,496
328,496,332,500
336,0,348,120
336,496,444,512
344,388,348,400
348,308,356,324
348,328,356,380
352,0,368,68
352,64,368,112
352,128,360,140
352,148,356,152
352,152,356,156
352,172,368,200
352,204,368,228
352,220,356,232
352,236,356,248
352,252,356,256
352,256,356,260
352,264,364,296
348,304,356,324
360,156,368,160
360,156,368,164
360,240,364,244
360,244,364,248
360,252,364,268
360,284,364,300
360,304,364,308
360,308,364,312
360,316,364,340
360,388,372,404
368,352,372,380
372,64,376,124
372,136,376,324
372,340,376,344
372,344,376,348
376,0,380,36
384,200,388,204
384,204,388,208
384,228,392,236
384,244,400,272
384,316,400,360
388,0,404,48
388,60,400,72
388,76,400,148
388,164,400,196
384,228,392,240
388,300,400,312
388,364,396,384
392,152,400,160
392,216,400,224
396,200,400,212
396,284,400,288
396,288,400,292
408,224,436,268
408,224,436,272
408,296,420,308
408,312,412,328
408,356,412,368
408,360,436,380
412,0,420,44
412,204,416,208
412,208,416,212
416,288,420,292
416,312,420,316
416,316,420,320
416,332,420,336
416,336,420,340
416,344,420,356
420,180,424,192
420,168,460,228
420,284,424,288
424,0,440,52
424,96,428,132
424,136,428,140
424,140,428,144
424,296,428,300
424,300,428,304
424,344,436,364
432,88,440,116
432,140,440,144
432,140,440,148
432,300,436,316
432,324,436,336
436,132,448,136
436,124,480,160
440,76,448,80
440,228,444,232
440,236,456,256
440,300,444,304
440,304,444,308
440,324,456,344
444,60,448,64
444,64,448,68
440,76,448,84
444,60,500,124
444,228,448,232
444,280,452,292
444,356,484,380
448,304,452,316
448,344,484,360
448,496,512,512
456,260,460,264
456,264,460,268
456,280,460,304
456,308,460,320
456,284,488,340
460,12,464,28
460,168,476,188
460,188,468,204
464,0,504,52
464,208,468,212
464,212,468,216
464,236,468,240
464,240,468,244
464,260,468,264
464,264,468,268
472,204,476,208
472,208,476,212
472,220,476,224
472,224,476,228
480,172,484,200
480,204,484,208
480,208,484,212
480,220,484,236
480,244,484,260
480,264,484,268
480,268,484,272
488,124,496,136
488,148,492,160
488,168,512,272
492,320,504,344
492,348,496,352
492,352,496,356
492,368,496,380
496,136,500,140
496,140,500,144
496,300,504,312
500,280,504,284
500,284,504,288
500,348,504,364
500,368,504,380
504,60,512,128
504,144,512,160
508,0,512,52
508,280,512,308
508,312,512,336
508,340,512,356
508,360,512,380
